FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57718076.60360553', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:33:25: LOAD (from file 'img/img-3c212-final-sources.txt')
# 2024-11-29 19:33:25: GROUP (algorithm = 'single')
# 2024-11-29 19:33:25: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:33:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:33:26: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:33:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:33:27: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:33:27: FILTER (Patch = Patch_32 None)
# 2024-11-29 19:33:27: SETPATCHPOSITIONS (method = 'mid')

 , , 3c212, 8:58:38.8279, 14.09.26.7723
s0c225, POINT, 3c212, 8:58:51.611, 13.58.18.645, 0.006998752, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c260, POINT, 3c212, 8:59:08.381, 14.01.40.566, 0.05153843, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c261, POINT, 3c212, 8:59:08.106, 14.01.42.568, 0.008175709, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c262, POINT, 3c212, 8:59:08.106, 14.01.44.568, 0.02006911, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c263, POINT, 3c212, 8:59:07.969, 14.01.48.568, 0.04463748, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c264, POINT, 3c212, 8:58:13.132, 14.02.10.556, 0.02275662, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c265, POINT, 3c212, 8:58:12.995, 14.02.10.555, 0.02684114, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
s0c266, POINT, 3c212, 8:58:12.582, 14.02.10.552, 0.006364245, [-0.7], false, 57718076.60360553, 0.0, 0.0, 0.0
