FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57705823.68408754', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-09 19:51:36: LOAD (from file 'img/img-3c252-final-sources.txt')
# 2024-12-09 19:51:36: GROUP (algorithm = 'single')
# 2024-12-09 19:51:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:51:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:51:36: GROUP (algorithm = 'meanshift')
# 2024-12-09 19:51:36: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:51:37: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:51:37: FILTER (Patch = Patch_29 None)
# 2024-12-09 19:51:37: SETPATCHPOSITIONS (method = 'mid')

 , , 3c252, 11:11:31.7490, 35.40.41.3700
s0c396, POINT, 3c252, 11:11:34.457, 35.40.29.369, 0.4212288, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c397, POINT, 3c252, 11:11:34.293, 35.40.29.37, 0.3042049, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c398, POINT, 3c252, 11:11:34.129, 35.40.29.37, 1.12501, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c399, POINT, 3c252, 11:11:34.129, 35.40.31.37, 1.059387, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c400, POINT, 3c252, 11:11:33.308, 35.40.31.37, 0.2130166, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c401, POINT, 3c252, 11:11:33.144, 35.40.31.37, 0.2981937, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c402, POINT, 3c252, 11:11:34.293, 35.40.33.37, 1.108495, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
s0c403, POINT, 3c252, 11:11:33.472, 35.40.33.37, 0.6764145, [-0.7], false, 57705823.68408754, 0.0, 0.0, 0.0
