FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57711711.56314486', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-12-09 19:28:22: LOAD (from file 'img/img-3c272.1-final-sources.txt')
# 2024-12-09 19:28:22: GROUP (algorithm = 'single')
# 2024-12-09 19:28:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:28:22: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:28:23: GROUP (algorithm = 'meanshift')
# 2024-12-09 19:28:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:28:23: SETPATCHPOSITIONS (method = 'mid')
# 2024-12-09 19:28:23: FILTER (Patch = Patch_25 None)
# 2024-12-09 19:28:23: SETPATCHPOSITIONS (method = 'mid')

 , , 3c272.1, 12:25:14.5304, 12.46.04.4057
s2c122, GAUSSIAN, 3c272.1, 12:24:50.475, 12.38.43.397, 0.08323746, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
s2c123, GAUSSIAN, 3c272.1, 12:24:50.338, 12.38.45.396, 0.1291281, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
s2c160, GAUSSIAN, 3c272.1, 12:24:52.794, 12.44.41.405, 0.9045737, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
s2c167, GAUSSIAN, 3c272.1, 12:25:11.387, 12.47.13.413, 0.841315, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
s2c182, GAUSSIAN, 3c272.1, 12:25:23.831, 12.49.07.372, 0.2198409, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
s2c183, GAUSSIAN, 3c272.1, 12:25:22.464, 12.49.13.378, 0.6760045, [-0.7], false, 57711711.56314486, 17.66115033773212, 17.66115033773212, 0
