FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57692456.32260138', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 23:08:47: LOAD (from file 'img/img-3c449-final-taper20arcsec-sources.txt')
# 2024-11-29 23:08:47: GROUP (algorithm = 'single')
# 2024-11-29 23:08:47: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:08:47: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:09:14: GROUP (algorithm = 'meanshift')
# 2024-11-29 23:09:16: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:09:18: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 23:09:19: FILTER (Patch = Patch_267 None)
# 2024-11-29 23:09:19: SETPATCHPOSITIONS (method = 'mid')

 , , 3c449, 22:31:19.2440, 39.20.23.0982
s0c753, POINT, 3c449, 22:32:09.177, 39.15.01.478, 0.01930939, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s0c754, POINT, 3c449, 22:32:09.177, 39.15.03.478, 0.004989053, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s0c756, POINT, 3c449, 22:30:47.735, 39.15.07.82, 0.03394684, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s0c779, POINT, 3c449, 22:30:28.931, 39.18.03.395, 0.02488895, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s0c813, POINT, 3c449, 22:31:21.83, 39.23.06.11, 0.02413037, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s0c826, POINT, 3c449, 22:31:25.282, 39.25.10.104, 0.05535615, [-0.7], false, 57692456.32260138, 0.0, 0.0, 0.0
s2c150, GAUSSIAN, 3c449, 22:32:09.35, 39.15.07.474, 0.008462076, [-0.7], false, 57692456.32260138, 26.49172550659818, 26.49172550659818, 0
