FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57825819.3539664', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 19:37:32: LOAD (from file 'img/img-3c208-final-sources.txt')
# 2024-11-29 19:37:32: GROUP (algorithm = 'single')
# 2024-11-29 19:37:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:37:32: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:37:33: GROUP (algorithm = 'meanshift')
# 2024-11-29 19:37:33: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:37:33: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 19:37:33: FILTER (Patch = Patch_35 None)
# 2024-11-29 19:37:33: SETPATCHPOSITIONS (method = 'mid')

 , , 3c208, 8:53:05.3035, 13.52.24.6725
s0c274, POINT, 3c208, 8:53:09.973, 13.40.56.648, 0.03752019, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c275, POINT, 3c208, 8:53:09.836, 13.40.56.648, 0.05891006, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c276, POINT, 3c208, 8:53:09.973, 13.40.58.648, 0.01133006, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c277, POINT, 3c208, 8:53:10.111, 13.41.00.648, 0.01823235, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c278, POINT, 3c208, 8:53:10.248, 13.41.02.648, 0.01251417, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c279, POINT, 3c208, 8:53:10.385, 13.41.04.648, 0.07772996, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c284, POINT, 3c208, 8:53:08.189, 13.41.24.649, 0.07713055, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
s0c295, POINT, 3c208, 8:53:26.169, 13.42.50.61, 0.04785466, [-0.7], false, 57825819.3539664, 0.0, 0.0, 0.0
