FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57707402.61084485', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 20:47:26: LOAD (from file 'img/img-3c288-final-sources.txt')
# 2024-11-29 20:47:26: GROUP (algorithm = 'single')
# 2024-11-29 20:47:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:47:26: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:47:27: GROUP (algorithm = 'meanshift')
# 2024-11-29 20:47:27: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:47:27: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 20:47:27: FILTER (Patch = Patch_10 None)
# 2024-11-29 20:47:27: SETPATCHPOSITIONS (method = 'mid')

 , , 3c288, 13:38:11.0408, 38.48.55.3639
s0c162, POINT, 3c288, 13:38:21.481, 38.39.11.961, 0.02762089, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c163, POINT, 3c288, 13:38:21.31, 38.39.13.959, 0.03675687, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c173, POINT, 3c288, 13:38:32.737, 38.42.30.1, 0.05995199, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c175, POINT, 3c288, 13:38:32.736, 38.42.32.1, 0.02321814, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c177, POINT, 3c288, 13:38:33.761, 38.42.44.109, 0.01034174, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c178, POINT, 3c288, 13:38:33.59, 38.42.44.108, 0.08014284, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c179, POINT, 3c288, 13:38:34.444, 38.42.46.115, 0.08986347, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
s0c180, POINT, 3c288, 13:38:34.102, 38.42.46.112, 0.05185428, [-0.7], false, 57707402.61084485, 0.0, 0.0, 0.0
