FORMAT = Name, Type, Patch, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency='57717109.14322127', MajorAxis, MinorAxis, Orientation

# LSMTool history:
# 2024-11-29 22:28:51: LOAD (from file 'img/img-3c433-final-sources.txt')
# 2024-11-29 22:28:51: GROUP (algorithm = 'single')
# 2024-11-29 22:28:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:28:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:28:51: GROUP (algorithm = 'meanshift')
# 2024-11-29 22:28:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:28:51: SETPATCHPOSITIONS (method = 'mid')
# 2024-11-29 22:28:51: FILTER (Patch = Patch_2 None)
# 2024-11-29 22:28:51: SETPATCHPOSITIONS (method = 'mid')

 , , 3c433, 21:23:50.5945, 25.08.02.0184
s0c103, POINT, 3c433, 21:24:32.096, 25.03.07.567, 0.03979052, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c104, POINT, 3c433, 21:24:32.833, 25.03.15.552, 0.03211401, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c105, POINT, 3c433, 21:24:32.686, 25.03.17.555, 0.008242957, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c106, POINT, 3c433, 21:24:32.539, 25.03.17.558, 0.007082129, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c107, POINT, 3c433, 21:24:32.245, 25.03.19.564, 0.05290215, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c108, POINT, 3c433, 21:23:44.704, 25.04.00.04, 3.366019, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c109, POINT, 3c433, 21:23:44.557, 25.04.00.04, -2.102551, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
s0c110, POINT, 3c433, 21:23:44.704, 25.04.02.04, -0.6373815, [-0.7], false, 57717109.14322127, 0.0, 0.0, 0.0
